,soft,perf,nb_inputs,nb_config,mae
1158,sqlite,q2,120,0.1,0.06258992015261317
1159,sqlite,q3,2,0.1,0.6863354066046778
1160,sqlite,q3,5,0.1,0.6256260115072605
1161,sqlite,q3,10,0.1,0.2887094463044748
1162,sqlite,q3,20,0.1,0.17372770399900095
1163,sqlite,q3,50,0.1,0.15034479282845942
1164,sqlite,q3,75,0.1,0.15497616101552059
1165,sqlite,q3,100,0.1,0.1476557604214177
1166,sqlite,q3,120,0.1,0.14407656428342686
1167,sqlite,q4,2,0.1,0.6273809399014423
1168,sqlite,q4,5,0.1,0.49333735972522186
1169,sqlite,q4,10,0.1,0.22464119605983135
1170,sqlite,q4,20,0.1,0.14288897269131834
1171,sqlite,q4,50,0.1,0.11686691821416932
1172,sqlite,q4,75,0.1,0.11156288380743794
1173,sqlite,q4,100,0.1,0.11919011989444733
1174,sqlite,q4,120,0.1,0.11441034255366465
1175,sqlite,q5,2,0.1,0.8435006087697241
1176,sqlite,q5,5,0.1,0.7135446069197462
1177,sqlite,q5,10,0.1,0.48889616431604915
1178,sqlite,q5,20,0.1,0.44613272717898134
1179,sqlite,q5,50,0.1,0.39736397203746476
1180,sqlite,q5,75,0.1,0.393467583117442
1181,sqlite,q5,100,0.1,0.38710987852151435
1182,sqlite,q5,120,0.1,0.3888000835477009
1183,sqlite,q6,2,0.1,0.6977209571081686
1184,sqlite,q6,5,0.1,0.4647165649830364
1185,sqlite,q6,10,0.1,0.30809551363692483
1186,sqlite,q6,20,0.1,0.15647719976507024
1187,sqlite,q6,50,0.1,0.12620435012437656
1188,sqlite,q6,75,0.1,0.12461598431757326
1189,sqlite,q6,100,0.1,0.11700829389158598
1190,sqlite,q6,120,0.1,0.12519337234313144
1191,sqlite,q7,2,0.1,0.9052765127711542
1192,sqlite,q7,5,0.1,0.6700739159625662
1193,sqlite,q7,10,0.1,0.47448459050661496
1194,sqlite,q7,20,0.1,0.3877623291762984
1195,sqlite,q7,50,0.1,0.35015633181407935
1196,sqlite,q7,75,0.1,0.35946164851042023
1197,sqlite,q7,100,0.1,0.3539582837676315
1198,sqlite,q7,120,0.1,0.3556806994861389
1199,sqlite,q8,2,0.1,0.20719255160200167
1200,sqlite,q8,5,0.1,0.15210325976543593
1201,sqlite,q8,10,0.1,0.11857633179635643
1202,sqlite,q8,20,0.1,0.04874261849731382
1203,sqlite,q8,50,0.1,0.02643928804982985
1204,sqlite,q8,75,0.1,0.025431662720487885
1205,sqlite,q8,100,0.1,0.025226129083471376
1206,sqlite,q8,120,0.1,0.024115202781514383
1207,sqlite,q9,2,0.1,0.7175383454867474
1208,sqlite,q9,5,0.1,0.5494111540556149
1209,sqlite,q9,10,0.1,0.34308545899521975
1210,sqlite,q9,20,0.1,0.25041231861648505
1211,sqlite,q9,50,0.1,0.175017307019883
1212,sqlite,q9,75,0.1,0.1682965384950802
1213,sqlite,q9,100,0.1,0.17274278932629256
1214,sqlite,q9,120,0.1,0.17553889546503926
1215,sqlite,q10,2,0.1,0.279107167719595
1216,sqlite,q10,5,0.1,0.19488508515371497
1217,sqlite,q10,10,0.1,0.1697212736469802
1218,sqlite,q10,20,0.1,0.07654867502961091
1219,sqlite,q10,50,0.1,0.03626573776609349
1220,sqlite,q10,75,0.1,0.03431221427585883
1221,sqlite,q10,100,0.1,0.03452731299706864
1222,sqlite,q10,120,0.1,0.032992535805044784
1223,sqlite,q11,2,0.1,0.7440381604306481
1224,sqlite,q11,5,0.1,0.5047545681582715
1225,sqlite,q11,10,0.1,0.2960467006956906
1226,sqlite,q11,20,0.1,0.1924841814248679
1227,sqlite,q11,50,0.1,0.08783953251583629
1228,sqlite,q11,75,0.1,0.07509172469612302
1229,sqlite,q11,100,0.1,0.07423962371102982
1230,sqlite,q11,120,0.1,0.07136140253215181
1231,sqlite,q12,2,0.1,0.7334441415962092
1232,sqlite,q12,5,0.1,0.4846836699555081
1233,sqlite,q12,10,0.1,0.2664403008414322
1234,sqlite,q12,20,0.1,0.17188726376392444
1235,sqlite,q12,50,0.1,0.13449142277970338
1236,sqlite,q12,75,0.1,0.13857404885412267
1237,sqlite,q12,100,0.1,0.1293893750365158
1238,sqlite,q12,120,0.1,0.13085903946585672
1239,sqlite,q13,2,0.1,0.6090467423659967
1240,sqlite,q13,5,0.1,0.44889332004067284
1241,sqlite,q13,10,0.1,0.2935387458976142
1242,sqlite,q13,20,0.1,0.17144143212128263
1243,sqlite,q13,50,0.1,0.060277959777490724
1244,sqlite,q13,75,0.1,0.05145889834841056
1245,sqlite,q13,100,0.1,0.05009844914265388
1246,sqlite,q13,120,0.1,0.04966362470745863
1247,sqlite,q14,2,0.1,0.6833187347964549
1248,sqlite,q14,5,0.1,0.3832274904348487
1249,sqlite,q14,10,0.1,0.3183626575969528
1250,sqlite,q14,20,0.1,0.16964857218858498
1251,sqlite,q14,50,0.1,0.14083334740980277
1252,sqlite,q14,75,0.1,0.13892718753381128
1253,sqlite,q14,100,0.1,0.13654274480763468
1254,sqlite,q14,120,0.1,0.13432163969645403
1255,sqlite,q15,2,0.1,0.8677723600248797
1256,sqlite,q15,5,0.1,0.6928684040972755
1257,sqlite,q15,10,0.1,0.5079725419369641
1258,sqlite,q15,20,0.1,0.47733657737731205
1259,sqlite,q15,50,0.1,0.4192692600354031
1260,sqlite,q15,75,0.1,0.3974219744683209
1261,sqlite,q15,100,0.1,0.3982352774019474
1262,sqlite,q15,120,0.1,0.3931728811186267
1263,sqlite,q1,2,0.2,0.8256620826717211
1264,sqlite,q1,5,0.2,0.4919815590372757
1265,sqlite,q1,10,0.2,0.4310787335491223
1266,sqlite,q1,20,0.2,0.36807870420870037
1267,sqlite,q1,50,0.2,0.36662560370944663
1268,sqlite,q1,75,0.2,0.34830280253229723
1269,sqlite,q1,100,0.2,0.3610016877096408
1270,sqlite,q1,120,0.2,0.3577814078781809
1271,sqlite,q2,2,0.2,0.5314499487383693
1272,sqlite,q2,5,0.2,0.1776057685908204
1273,sqlite,q2,10,0.2,0.11085250015226253
1274,sqlite,q2,20,0.2,0.07366462342079716
1275,sqlite,q2,50,0.2,0.0639964914345432
1276,sqlite,q2,75,0.2,0.0622935664453546
1277,sqlite,q2,100,0.2,0.06001054556585972
1278,sqlite,q2,120,0.2,0.059936655968704
1279,sqlite,q3,2,0.2,0.6293784260576529
1280,sqlite,q3,5,0.2,0.27774900694751126
1281,sqlite,q3,10,0.2,0.1819770822866683
1282,sqlite,q3,20,0.2,0.15629182592388316
1283,sqlite,q3,50,0.2,0.1496583920586203
1284,sqlite,q3,75,0.2,0.14529528863260222
1285,sqlite,q3,100,0.2,0.1470291588183626
1286,sqlite,q3,120,0.2,0.14622348513023128
1287,sqlite,q4,2,0.2,0.591835984288568
1288,sqlite,q4,5,0.2,0.2521615653445899
1289,sqlite,q4,10,0.2,0.14296946848123981
1290,sqlite,q4,20,0.2,0.12366554387298734
1291,sqlite,q4,50,0.2,0.1134132686838534
1292,sqlite,q4,75,0.2,0.10741503254840559
1293,sqlite,q4,100,0.2,0.11438990902748813
1294,sqlite,q4,120,0.2,0.11464986370470033
1295,sqlite,q5,2,0.2,0.8109519230713755
1296,sqlite,q5,5,0.2,0.528978658915709
1297,sqlite,q5,10,0.2,0.4419856921930393
1298,sqlite,q5,20,0.2,0.38955990513149863
1299,sqlite,q5,50,0.2,0.36942797425659546
1300,sqlite,q5,75,0.2,0.3725071149256258
1301,sqlite,q5,100,0.2,0.36569381788626865
1302,sqlite,q5,120,0.2,0.35348886164308896
1303,sqlite,q6,2,0.2,0.60104323397177
1304,sqlite,q6,5,0.2,0.2706120821630853
1305,sqlite,q6,10,0.2,0.14847999708015203
1306,sqlite,q6,20,0.2,0.13179282816560192
1307,sqlite,q6,50,0.2,0.12345224467361483
1308,sqlite,q6,75,0.2,0.12535528856968148
1309,sqlite,q6,100,0.2,0.11762560778762826
1310,sqlite,q6,120,0.2,0.11805432967231345
1311,sqlite,q7,2,0.2,0.587933794324997
1312,sqlite,q7,5,0.2,0.45867529402582863
1313,sqlite,q7,10,0.2,0.37783022781060593
1314,sqlite,q7,20,0.2,0.35899191516366397
1315,sqlite,q7,50,0.2,0.3564023953014889
1316,sqlite,q7,75,0.2,0.34758532560790645
1317,sqlite,q7,100,0.2,0.34372857446207
1318,sqlite,q7,120,0.2,0.34524910843288403
1319,sqlite,q8,2,0.2,0.20552674805111912
1320,sqlite,q8,5,0.2,0.12713356110583218
1321,sqlite,q8,10,0.2,0.05852921921399307
1322,sqlite,q8,20,0.2,0.026756206049167994
1323,sqlite,q8,50,0.2,0.023508549288909893
1324,sqlite,q8,75,0.2,0.022700201016638437
1325,sqlite,q8,100,0.2,0.022899596254016094
1326,sqlite,q8,120,0.2,0.022672480998741987
1327,sqlite,q9,2,0.2,0.6268053257696787
1328,sqlite,q9,5,0.2,0.3252534819570263
1329,sqlite,q9,10,0.2,0.22697585626035555
1330,sqlite,q9,20,0.2,0.17610907365644968
1331,sqlite,q9,50,0.2,0.16614808800926695
1332,sqlite,q9,75,0.2,0.1575503958965909
1333,sqlite,q9,100,0.2,0.15711405355448538
1334,sqlite,q9,120,0.2,0.1568269025026865
1335,sqlite,q10,2,0.2,0.28419430464066986
1336,sqlite,q10,5,0.2,0.14639144467951415
1337,sqlite,q10,10,0.2,0.045002528490988306
1338,sqlite,q10,20,0.2,0.03662243604123855
1339,sqlite,q10,50,0.2,0.03281556865150716
1340,sqlite,q10,75,0.2,0.0325965604148457
1341,sqlite,q10,100,0.2,0.031191147923665077
1342,sqlite,q10,120,0.2,0.030833543366913917
1343,sqlite,q11,2,0.2,0.5758216809221175
1344,sqlite,q11,5,0.2,0.23471097161154808
1345,sqlite,q11,10,0.2,0.13604863292871694
1346,sqlite,q11,20,0.2,0.07495640707106602
1347,sqlite,q11,50,0.2,0.07319551176311467
1348,sqlite,q11,75,0.2,0.06732343731255934
1349,sqlite,q11,100,0.2,0.06799567862477768
1350,sqlite,q11,120,0.2,0.06572743049707466
1351,sqlite,q12,2,0.2,0.595244198774957
1352,sqlite,q12,5,0.2,0.2920674028286142
1353,sqlite,q12,10,0.2,0.18035340937900884
1354,sqlite,q12,20,0.2,0.13096074905997457
1355,sqlite,q12,50,0.2,0.12098824369035632
1356,sqlite,q12,75,0.2,0.11767943301780516
1357,sqlite,q12,100,0.2,0.12002709960805427
1358,sqlite,q12,120,0.2,0.12336154172613212
1359,sqlite,q13,2,0.2,0.4945284836614766
1360,sqlite,q13,5,0.2,0.2779426230637958
1361,sqlite,q13,10,0.2,0.12715537652148778
1362,sqlite,q13,20,0.2,0.058790941557729084
1363,sqlite,q13,50,0.2,0.05138916922896068
1364,sqlite,q13,75,0.2,0.04974200600323132
1365,sqlite,q13,100,0.2,0.04832273381781828
1366,sqlite,q13,120,0.2,0.048643659740754075
1367,sqlite,q14,2,0.2,0.612249927416294
1368,sqlite,q14,5,0.2,0.2662247700027006
1369,sqlite,q14,10,0.2,0.19843150777475077
1370,sqlite,q14,20,0.2,0.13772974106606495
1371,sqlite,q14,50,0.2,0.14177831477729427
1372,sqlite,q14,75,0.2,0.1410765464533445
1373,sqlite,q14,100,0.2,0.1377203216846337
1374,sqlite,q14,120,0.2,0.13576948811937117
1375,sqlite,q15,2,0.2,0.7427879689048764
1376,sqlite,q15,5,0.2,0.5397569889501654
1377,sqlite,q15,10,0.2,0.4595542753380817
1378,sqlite,q15,20,0.2,0.3810865028708248
1379,sqlite,q15,50,0.2,0.3814223406687355
1380,sqlite,q15,75,0.2,0.37447913934789245
1381,sqlite,q15,100,0.2,0.3769379684219809
1382,sqlite,q15,120,0.2,0.36714336098513506
1383,sqlite,q1,2,0.3,0.7860741098487684
1384,sqlite,q1,5,0.3,0.4089750043027591
1385,sqlite,q1,10,0.3,0.35393690209268475
1386,sqlite,q1,20,0.3,0.33927329629078185
1387,sqlite,q1,50,0.3,0.34169418193946755
1388,sqlite,q1,75,0.3,0.3387440570374691
1389,sqlite,q1,100,0.3,0.32813222719620505
1390,sqlite,q1,120,0.3,0.32726391906633145
1391,sqlite,q2,2,0.3,0.5238669328852977
1392,sqlite,q2,5,0.3,0.09365742277962119
1393,sqlite,q2,10,0.3,0.06678104704677332
1394,sqlite,q2,20,0.3,0.06439734445436511
1395,sqlite,q2,50,0.3,0.06045955155946942
1396,sqlite,q2,75,0.3,0.058048002436767
1397,sqlite,q2,100,0.3,0.058322754871636226
1398,sqlite,q2,120,0.3,0.058803259036358496
1399,sqlite,q3,2,0.3,0.6021504708959096
1400,sqlite,q3,5,0.3,0.26945424233415405
1401,sqlite,q3,10,0.3,0.15722081443537617
1402,sqlite,q3,20,0.3,0.14630392498515243
1403,sqlite,q3,50,0.3,0.14636639868180246
1404,sqlite,q3,75,0.3,0.1434868287130126
1405,sqlite,q3,100,0.3,0.14408168884039624
1406,sqlite,q3,120,0.3,0.14486992046044017
1407,sqlite,q4,2,0.3,0.5731964009923253
1408,sqlite,q4,5,0.3,0.1383001763549544
1409,sqlite,q4,10,0.3,0.11391760077271507
1410,sqlite,q4,20,0.3,0.11183984030805724
1411,sqlite,q4,50,0.3,0.11408056092206939
1412,sqlite,q4,75,0.3,0.11052725167919192
1413,sqlite,q4,100,0.3,0.11672693925263893
1414,sqlite,q4,120,0.3,0.1056437796307583
1415,sqlite,q5,2,0.3,0.7133088399129245
1416,sqlite,q5,5,0.3,0.4376248918570589
1417,sqlite,q5,10,0.3,0.39112855491261056
1418,sqlite,q5,20,0.3,0.36767386167320704
1419,sqlite,q5,50,0.3,0.3564676796352302
1420,sqlite,q5,75,0.3,0.3403352962200168
1421,sqlite,q5,100,0.3,0.35360559521634927
1422,sqlite,q5,120,0.3,0.3446484165808208
1423,sqlite,q6,2,0.3,0.5502051459757888
1424,sqlite,q6,5,0.3,0.23568470809333802
1425,sqlite,q6,10,0.3,0.12295327797627958
1426,sqlite,q6,20,0.3,0.11722165971055004
1427,sqlite,q6,50,0.3,0.11861548316617046
1428,sqlite,q6,75,0.3,0.12016705868295104
1429,sqlite,q6,100,0.3,0.1142657134116046
1430,sqlite,q6,120,0.3,0.11718092678151029
1431,sqlite,q7,2,0.3,0.7685380845854151
1432,sqlite,q7,5,0.3,0.42877662973154707
1433,sqlite,q7,10,0.3,0.33930651265769807
1434,sqlite,q7,20,0.3,0.340978801923397
1435,sqlite,q7,50,0.3,0.33596964540209084
1436,sqlite,q7,75,0.3,0.33440128805576486
1437,sqlite,q7,100,0.3,0.3313592480683186
1438,sqlite,q7,120,0.3,0.3296472833176619
1439,sqlite,q8,2,0.3,0.20473236050273336
1440,sqlite,q8,5,0.3,0.09675405754326778
1441,sqlite,q8,10,0.3,0.024682993723307727
1442,sqlite,q8,20,0.3,0.023594933325564005
1443,sqlite,q8,50,0.3,0.021721464388573964
1444,sqlite,q8,75,0.3,0.021698207171585174
1445,sqlite,q8,100,0.3,0.021820332402797606
1446,sqlite,q8,120,0.3,0.02084032322353497
1447,sqlite,q9,2,0.3,0.5238636708871507
1448,sqlite,q9,5,0.3,0.29173438178588806
1449,sqlite,q9,10,0.3,0.1883860868891633
1450,sqlite,q9,20,0.3,0.16033147377893547
1451,sqlite,q9,50,0.3,0.15289372133682178
1452,sqlite,q9,75,0.3,0.1485721510983471
1453,sqlite,q9,100,0.3,0.15181643490231184
1454,sqlite,q9,120,0.3,0.15302009743772133
1455,sqlite,q10,2,0.3,0.27398109798202114
1456,sqlite,q10,5,0.3,0.10426653394465153
1457,sqlite,q10,10,0.3,0.033531107455493356
1458,sqlite,q10,20,0.3,0.03277204825985887
1459,sqlite,q10,50,0.3,0.030390137228532572
1460,sqlite,q10,75,0.3,0.029934734301670592
1461,sqlite,q10,100,0.3,0.030829671457892147
1462,sqlite,q10,120,0.3,0.028978503860814502
1463,sqlite,q11,2,0.3,0.5174818966066739
1464,sqlite,q11,5,0.3,0.18674872803273768
1465,sqlite,q11,10,0.3,0.08255466694753413
1466,sqlite,q11,20,0.3,0.07210852160715518
1467,sqlite,q11,50,0.3,0.06890577366257036
1468,sqlite,q11,75,0.3,0.06805288265449426
1469,sqlite,q11,100,0.3,0.06880001570315067
1470,sqlite,q11,120,0.3,0.06774077008506699
1471,sqlite,q12,2,0.3,0.38831113116668214
1472,sqlite,q12,5,0.3,0.18934936719023834
1473,sqlite,q12,10,0.3,0.1250161685876909
1474,sqlite,q12,20,0.3,0.12115821756464194
1475,sqlite,q12,50,0.3,0.11948881842908213
1476,sqlite,q12,75,0.3,0.12117526783681881
1477,sqlite,q12,100,0.3,0.1208243042567322
1478,sqlite,q12,120,0.3,0.11661027197530613
1479,sqlite,q13,2,0.3,0.4497791604162322
1480,sqlite,q13,5,0.3,0.12787855025716485
1481,sqlite,q13,10,0.3,0.07108510789332734
1482,sqlite,q13,20,0.3,0.05464676081514519
1483,sqlite,q13,50,0.3,0.047649636061800144
1484,sqlite,q13,75,0.3,0.04598230140632423
1485,sqlite,q13,100,0.3,0.04437790327509175
1486,sqlite,q13,120,0.3,0.044745579039115926
1487,sqlite,q14,2,0.3,0.5904164768182165
1488,sqlite,q14,5,0.3,0.25867936181609813
1489,sqlite,q14,10,0.3,0.13741085491883104
1490,sqlite,q14,20,0.3,0.13672693472754788
1491,sqlite,q14,50,0.3,0.13130712440177228
1492,sqlite,q14,75,0.3,0.1322263826019378
1493,sqlite,q14,100,0.3,0.12806058460631664
1494,sqlite,q14,120,0.3,0.13268956954743144
1495,sqlite,q15,2,0.3,0.705422168038454
1496,sqlite,q15,5,0.3,0.5171845983152654
1497,sqlite,q15,10,0.3,0.4511986430379954
1498,sqlite,q15,20,0.3,0.3713032816584312
1499,sqlite,q15,50,0.3,0.354848164870852
1500,sqlite,q15,75,0.3,0.3451000902191514
1501,sqlite,q15,100,0.3,0.342034828077484
1502,sqlite,q15,120,0.3,0.3534263232536943
1503,sqlite,q1,2,0.4,0.7566166913867082
1504,sqlite,q1,5,0.4,0.4298430052660781
1505,sqlite,q1,10,0.4,0.3890964582916504
1506,sqlite,q1,20,0.4,0.3232563569470521
1507,sqlite,q1,50,0.4,0.32495248090532836
1508,sqlite,q1,75,0.4,0.3306416440360246
1509,sqlite,q1,100,0.4,0.3176895897732612
1510,sqlite,q1,120,0.4,0.3216422906204111
1511,sqlite,q2,2,0.4,0.5365911039291469
1512,sqlite,q2,5,0.4,0.07368674946973897
1513,sqlite,q2,10,0.4,0.06520107092127009
1514,sqlite,q2,20,0.4,0.06039023005808779
1515,sqlite,q2,50,0.4,0.05776178868236422
1516,sqlite,q2,75,0.4,0.05596874913276324
1517,sqlite,q2,100,0.4,0.05696101521066302
1518,sqlite,q2,120,0.4,0.055809444388702244
1519,sqlite,q3,2,0.4,0.6065421110879471
1520,sqlite,q3,5,0.4,0.18123738791293587
1521,sqlite,q3,10,0.4,0.14776303489655213
1522,sqlite,q3,20,0.4,0.14419170449846525
1523,sqlite,q3,50,0.4,0.13905135859010706
1524,sqlite,q3,75,0.4,0.13012051217459406
1525,sqlite,q3,100,0.4,0.133079083543584
1526,sqlite,q3,120,0.4,0.1356690545290697
1527,sqlite,q4,2,0.4,0.5782639960219003
1528,sqlite,q4,5,0.4,0.10801206955012552
1529,sqlite,q4,10,0.4,0.10909635761156355
1530,sqlite,q4,20,0.4,0.10825416972014221
1531,sqlite,q4,50,0.4,0.10903751520575028
1532,sqlite,q4,75,0.4,0.10106745889300545
1533,sqlite,q4,100,0.4,0.10451948168601272
1534,sqlite,q4,120,0.4,0.09907622985018127
1535,sqlite,q5,2,0.4,0.7833388222619142
1536,sqlite,q5,5,0.4,0.42562521308561807
1537,sqlite,q5,10,0.4,0.3624001291269422
1538,sqlite,q5,20,0.4,0.3480933696921145
1539,sqlite,q5,50,0.4,0.3341867438992696
1540,sqlite,q5,75,0.4,0.329516353440677
1541,sqlite,q5,100,0.4,0.33414091371913635
1542,sqlite,q5,120,0.4,0.3309015411889642
1543,sqlite,q6,2,0.4,0.5847415178411368
1544,sqlite,q6,5,0.4,0.11801999949678421
1545,sqlite,q6,10,0.4,0.11726144901190219
1546,sqlite,q6,20,0.4,0.11422235197238842
1547,sqlite,q6,50,0.4,0.11329561990085155
1548,sqlite,q6,75,0.4,0.1100968115469653
1549,sqlite,q6,100,0.4,0.11505119979612118
1550,sqlite,q6,120,0.4,0.11328129726795966
1551,sqlite,q7,2,0.4,0.7274985561844536
1552,sqlite,q7,5,0.4,0.42990303176543454
1553,sqlite,q7,10,0.4,0.33272876448698274
1554,sqlite,q7,20,0.4,0.321521617429917
1555,sqlite,q7,50,0.4,0.31895127560889014
1556,sqlite,q7,75,0.4,0.31705558744752416
1557,sqlite,q7,100,0.4,0.30615516389505437
1558,sqlite,q7,120,0.4,0.3203133154907173
1559,sqlite,q8,2,0.4,0.12886221717662236
1560,sqlite,q8,5,0.4,0.030842767066161084
1561,sqlite,q8,10,0.4,0.024267280475564354
1562,sqlite,q8,20,0.4,0.02264017146339657
1563,sqlite,q8,50,0.4,0.02161228258020611
1564,sqlite,q8,75,0.4,0.021718023930920684
1565,sqlite,q8,100,0.4,0.021523347197117838
1566,sqlite,q8,120,0.4,0.021835923177760133
1567,sqlite,q9,2,0.4,0.44558561860589285
1568,sqlite,q9,5,0.4,0.17664365621663364
1569,sqlite,q9,10,0.4,0.16100826800502954
1570,sqlite,q9,20,0.4,0.15682830841825046
1571,sqlite,q9,50,0.4,0.15321595805655303
1572,sqlite,q9,75,0.4,0.1465118163123032
1573,sqlite,q9,100,0.4,0.15060439881801746
1574,sqlite,q9,120,0.4,0.14460546062959878
1575,sqlite,q10,2,0.4,0.27607735118583954
1576,sqlite,q10,5,0.4,0.047347923840418124
1577,sqlite,q10,10,0.4,0.031559489992319695
1578,sqlite,q10,20,0.4,0.03011888429271155
1579,sqlite,q10,50,0.4,0.0292570111293558
1580,sqlite,q10,75,0.4,0.029444212816146946
1581,sqlite,q10,100,0.4,0.02907481473019638
1582,sqlite,q10,120,0.4,0.029237277402437367
1583,sqlite,q11,2,0.4,0.5268096323545974
1584,sqlite,q11,5,0.4,0.18931178922141206
1585,sqlite,q11,10,0.4,0.07435396780677599
1586,sqlite,q11,20,0.4,0.07097061770986576
1587,sqlite,q11,50,0.4,0.06501674987533262
1588,sqlite,q11,75,0.4,0.0650178873636092
1589,sqlite,q11,100,0.4,0.06433384879731811
1590,sqlite,q11,120,0.4,0.06406945632232472
1591,sqlite,q12,2,0.4,0.58471315769285
1592,sqlite,q12,5,0.4,0.23837646838416973
1593,sqlite,q12,10,0.4,0.13537751176560972
1594,sqlite,q12,20,0.4,0.11990570063059532
1595,sqlite,q12,50,0.4,0.11457893520212861
1596,sqlite,q12,75,0.4,0.1140647485373211
1597,sqlite,q12,100,0.4,0.11856582320718154
1598,sqlite,q12,120,0.4,0.11151542096587572
1599,sqlite,q13,2,0.4,0.45247563736490315
1600,sqlite,q13,5,0.4,0.15654280758602707
1601,sqlite,q13,10,0.4,0.05934841429374534
1602,sqlite,q13,20,0.4,0.05051319848091285
1603,sqlite,q13,50,0.4,0.04484837701933035
1604,sqlite,q13,75,0.4,0.04364660726271959
1605,sqlite,q13,100,0.4,0.04219965311920096
1606,sqlite,q13,120,0.4,0.04328908713137041
1607,sqlite,q14,2,0.4,0.6002951546168682
1608,sqlite,q14,5,0.4,0.2509629492647002
1609,sqlite,q14,10,0.4,0.137581830857722
1610,sqlite,q14,20,0.4,0.13503125819335143
1611,sqlite,q14,50,0.4,0.13146801521521972
1612,sqlite,q14,75,0.4,0.13425398563262264
1613,sqlite,q14,100,0.4,0.1302530051185773
1614,sqlite,q14,120,0.4,0.12468924666513706
1615,sqlite,q15,2,0.4,0.6954701902894984
1616,sqlite,q15,5,0.4,0.4763922515618009
1617,sqlite,q15,10,0.4,0.3562340241612717
1618,sqlite,q15,20,0.4,0.35335176955548675
1619,sqlite,q15,50,0.4,0.3508162130220289
1620,sqlite,q15,75,0.4,0.3381431771100325
1621,sqlite,q15,100,0.4,0.33132567895155124
1622,sqlite,q15,120,0.4,0.3342014471158786
1623,sqlite,q1,2,0.5,0.7317160737509261
1624,sqlite,q1,5,0.5,0.44777736268802026
1625,sqlite,q1,10,0.5,0.3224070066361181
1626,sqlite,q1,20,0.5,0.32123004884912537
1627,sqlite,q1,50,0.5,0.31761618298864625
1628,sqlite,q1,75,0.5,0.3177106107313823
1629,sqlite,q1,100,0.5,0.31650567027677
1630,sqlite,q1,120,0.5,0.3175505783149395
1631,sqlite,q2,2,0.5,0.5322031363548083
1632,sqlite,q2,5,0.5,0.17528302464265688
1633,sqlite,q2,10,0.5,0.061532760602572456
1634,sqlite,q2,20,0.5,0.059840108325371566
1635,sqlite,q2,50,0.5,0.056747850671113806
1636,sqlite,q2,75,0.5,0.05478401273537084
1637,sqlite,q2,100,0.5,0.0522330322287068
1638,sqlite,q2,120,0.5,0.05465640438132524
1639,sqlite,q3,2,0.5,0.6141714626937584
1640,sqlite,q3,5,0.5,0.25667208939183617
1641,sqlite,q3,10,0.5,0.13950730356170127
1642,sqlite,q3,20,0.5,0.13639654062697243
1643,sqlite,q3,50,0.5,0.13697795738728344
1644,sqlite,q3,75,0.5,0.13227308454385647
1645,sqlite,q3,100,0.5,0.13154066172602455
1646,sqlite,q3,120,0.5,0.13272106882900733
1647,sqlite,q4,2,0.5,0.5877954927037927
1648,sqlite,q4,5,0.5,0.12046461228613399
1649,sqlite,q4,10,0.5,0.11284898987352696
1650,sqlite,q4,20,0.5,0.10662783196602238
1651,sqlite,q4,50,0.5,0.1084489237310923
1652,sqlite,q4,75,0.5,0.10258131757337194
1653,sqlite,q4,100,0.5,0.1076765420617822
1654,sqlite,q4,120,0.5,0.10461258835445814
1655,sqlite,q5,2,0.5,0.744608753381228
1656,sqlite,q5,5,0.5,0.411429125918498
1657,sqlite,q5,10,0.5,0.35592435376109177
1658,sqlite,q5,20,0.5,0.3352137078746359
1659,sqlite,q5,50,0.5,0.33127917600394
1660,sqlite,q5,75,0.5,0.3244812075956176
1661,sqlite,q5,100,0.5,0.326116340035526
1662,sqlite,q5,120,0.5,0.311486910876549
1663,sqlite,q6,2,0.5,0.5834872639189828
1664,sqlite,q6,5,0.5,0.1618539776122383
1665,sqlite,q6,10,0.5,0.11703665457222057
1666,sqlite,q6,20,0.5,0.11247199938198178
1667,sqlite,q6,50,0.5,0.10995830092464226
1668,sqlite,q6,75,0.5,0.11352072100097517
1669,sqlite,q6,100,0.5,0.10937190648959938
1670,sqlite,q6,120,0.5,0.1128325773188392
1671,sqlite,q7,2,0.5,0.7541835442609068
1672,sqlite,q7,5,0.5,0.40613825425981265
1673,sqlite,q7,10,0.5,0.32134854650419387
1674,sqlite,q7,20,0.5,0.3179755294219727
1675,sqlite,q7,50,0.5,0.31923037379043695
1676,sqlite,q7,75,0.5,0.30921465077427246
1677,sqlite,q7,100,0.5,0.30909471037020253
1678,sqlite,q7,120,0.5,0.31431227204538054
1679,sqlite,q8,2,0.5,0.20392181912575047
1680,sqlite,q8,5,0.5,0.06899486122053577
1681,sqlite,q8,10,0.5,0.022703846776978
1682,sqlite,q8,20,0.5,0.02223777948039736
1683,sqlite,q8,50,0.5,0.021701154279992814
1684,sqlite,q8,75,0.5,0.021595070028898333
1685,sqlite,q8,100,0.5,0.021018435537290596
1686,sqlite,q8,120,0.5,0.021944103449654046
1687,sqlite,q9,2,0.5,0.6200520360703154
1688,sqlite,q9,5,0.5,0.24723324969615734
1689,sqlite,q9,10,0.5,0.16268894830727834
1690,sqlite,q9,20,0.5,0.1468506320810848
1691,sqlite,q9,50,0.5,0.14691414495414612
1692,sqlite,q9,75,0.5,0.14716205388972586
1693,sqlite,q9,100,0.5,0.14432483954461767
1694,sqlite,q9,120,0.5,0.14163141508242044
1695,sqlite,q10,2,0.5,0.27418112809961037
